Price,Gross_Square_Meter,Number_of_rooms,Building_Age,Heating_Type,District
349000.00,200,4,0_5,Non Central,Sultanbeyli
349000.00,160,4,0_5,Non Central,Esenyurt
349000.00,155,4,0_5,Non Central,Sancaktepe
349000.00,155,4,0_5,Non Central,Sancaktepe
349000.00,140,4,0_5,Non Central,Tuzla
349000.00,140,4,0_5,Non Central,Tuzla
347500.00,170,4,0_5,Non Central,Sancaktepe
347500.00,170,4,0_5,Non Central,Sancaktepe
347000.00,160,4,0_5,Non Central,Sancaktepe
347000.00,160,4,0_5,Non Central,Sancaktepe
345000.00,200,4,0_5,Non Central,Basaksehir
345000.00,190,4,0_5,Non Central,Esenyurt
345000.00,190,4,0_5,Non Central,Pendik
345000.00,170,4,0_5,Non Central,Cekmekoy
345000.00,170,4,0_5,Non Central,Kucukcekmece
345000.00,160,4,0_5,Non Central,Cekmekoy
345000.00,160,4,0_5,Non Central,Sancaktepe
345000.00,160,4,0_5,Non Central,Sancaktepe
345000.00,160,4,0_5,Non Central,Sancaktepe
345000.00,160,4,0_5,Non Central,Sancaktepe
345000.00,150,4,0_5,Non Central,Sancaktepe
345000.00,150,4,0_5,Non Central,Sancaktepe
345000.00,150,4,0_5,Non Central,Sancaktepe
340000.00,200,4,0_5,Non Central,Esenyurt
340000.00,192,4,0_5,Non Central,Esenyurt
340000.00,190,4,0_5,Non Central,Arnavutkoy
340000.00,190,4,0_5,Non Central,Pendik
340000.00,180,4,0_5,Non Central,Arnavutkoy
340000.00,165,4,0_5,Non Central,Sancaktepe
340000.00,165,4,0_5,Non Central,Sancaktepe
340000.00,165,4,0_5,Non Central,Sancaktepe
340000.00,165,4,0_5,Non Central,Sancaktepe
340000.00,160,4,0_5,Non Central,Sancaktepe
340000.00,160,4,0_5,Non Central,Sancaktepe
340000.00,150,4,0_5,Non Central,Kagithane
340000.00,130,4,0_5,Non Central,Sancaktepe
340000.00,130,4,0_5,Non Central,Sancaktepe
339000.00,135,4,0_5,Non Central,Sancaktepe
335000.00,195,4,0_5,Non Central,Sancaktepe
335000.00,195,4,0_5,Non Central,Sancaktepe
335000.00,180,4,0_5,Non Central,Sultangazi
335000.00,160,4,0_5,Non Central,Sancaktepe
330000.00,230,4,0_5,Non Central,Arnavutkoy
330000.00,180,4,0_5,Non Central,Arnavutkoy
330000.00,180,4,0_5,Non Central,Arnavutkoy
330000.00,170,4,0_5,Non Central,Kagithane
330000.00,160,4,0_5,Non Central,Sultanbeyli
330000.00,150,4,0_5,Non Central,Avcilar
330000.00,150,4,0_5,Non Central,Beylikduzu
330000.00,140,4,0_5,Non Central,Sultanbeyli
329000.00,150,4,0_5,Non Central,Sultanbeyli
329000.00,140,4,0_5,Non Central,Tuzla
328000.00,180,4,0_5,Non Central,Kucukcekmece
327000.00,140,4,0_5,Non Central,Sancaktepe
327000.00,140,4,0_5,Non Central,Sancaktepe
325000.00,200,4,0_5,Non Central,Sancaktepe
325000.00,195,4,0_5,Non Central,Catalca
325000.00,180,4,0_5,Non Central,Sancaktepe
325000.00,165,4,0_5,Non Central,Sancaktepe
325000.00,150,4,0_5,Non Central,Sancaktepe
325000.00,150,4,0_5,Non Central,Sancaktepe
320000.00,254,4,0_5,Non Central,Esenyurt
320000.00,200,4,0_5,Non Central,Esenyurt
320000.00,190,4,0_5,Non Central,Gaziosmanpasa
320000.00,180,4,0_5,Non Central,Arnavutkoy
320000.00,170,4,0_5,Non Central,Sultangazi
320000.00,160,4,0_5,Non Central,Kucukcekmece
320000.00,160,4,0_5,Non Central,Kucukcekmece
320000.00,160,4,0_5,Non Central,Sancaktepe
320000.00,160,4,0_5,Non Central,Sancaktepe
320000.00,160,4,0_5,Non Central,Sancaktepe
320000.00,160,4,0_5,Non Central,Sancaktepe
320000.00,160,4,0_5,Non Central,Sultangazi
320000.00,155,4,0_5,Non Central,Sultangazi
320000.00,150,4,0_5,Non Central,Kucukcekmece
319000.00,160,4,0_5,Non Central,Sancaktepe
318000.00,170,4,0_5,Non Central,Kucukcekmece
317500.00,160,4,0_5,Non Central,Arnavutkoy
315000.00,215,4,0_5,Non Central,Arnavutkoy
315000.00,215,4,0_5,Non Central,Arnavutkoy
315000.00,180,4,0_5,Non Central,Esenyurt
315000.00,165,4,0_5,Non Central,Sancaktepe
315000.00,155,4,0_5,Non Central,Sancaktepe
315000.00,150,4,0_5,Non Central,Sancaktepe
315000.00,150,4,0_5,Non Central,Sancaktepe
315000.00,150,4,0_5,Non Central,Sancaktepe
315000.00,150,4,0_5,Non Central,Sultanbeyli
315000.00,140,4,0_5,Non Central,Basaksehir
310000.00,210,4,0_5,Non Central,Esenyurt
310000.00,175,4,0_5,Central,Buyukcekmece
310000.00,165,4,0_5,Non Central,Sancaktepe
310000.00,165,4,0_5,Non Central,Sultanbeyli
310000.00,160,4,0_5,Non Central,Basaksehir
310000.00,150,4,0_5,Non Central,Cekmekoy
310000.00,150,4,0_5,Non Central,Sancaktepe
307500.00,185,4,0_5,Non Central,Sancaktepe
307000.00,145,4,0_5,Non Central,Sancaktepe
305000.00,170,4,0_5,Non Central,Sancaktepe
305000.00,170,4,0_5,Non Central,Sancaktepe
300000.00,200,4,0_5,Non Central,Esenyurt
300000.00,180,4,0_5,Non Central,Sancaktepe
300000.00,140,4,0_5,Non Central,Bayrampasa
299999.00,180,4,0_5,Non Central,Sancaktepe
299999.00,180,4,0_5,Non Central,Sancaktepe
299000.00,200,4,0_5,Non Central,Arnavutkoy
299000.00,150,4,0_5,Non Central,Sancaktepe
295000.00,240,4,0_5,Non Central,Esenyurt
295000.00,220,4,0_5,Non Central,Esenyurt
295000.00,180,4,0_5,Non Central,Cekmekoy
295000.00,170,4,0_5,Non Central,Arnavutkoy
295000.00,160,4,0_5,Non Central,Sancaktepe
295000.00,150,4,0_5,Non Central,Sancaktepe
295000.00,150,4,0_5,Non Central,Sancaktepe
295000.00,150,4,0_5,Non Central,Sancaktepe
295000.00,150,4,0_5,Non Central,Sancaktepe
295000.00,140,4,0_5,Non Central,Sancaktepe
295000.00,140,4,0_5,Non Central,Sancaktepe
290000.00,240,4,0_5,Non Central,Esenyurt
290000.00,165,4,0_5,Non Central,Esenyurt
290000.00,150,4,0_5,Non Central,Sancaktepe
290000.00,150,4,0_5,Non Central,Sancaktepe
290000.00,145,4,0_5,Non Central,Sancaktepe
290000.00,145,4,0_5,Non Central,Sancaktepe
290000.00,140,4,0_5,Non Central,Sancaktepe
289000.00,220,4,0_5,Non Central,Beylikduzu
285000.00,180,4,0_5,Non Central,Pendik
285000.00,175,4,0_5,Non Central,Esenyurt
285000.00,175,4,0_5,Non Central,Esenyurt
285000.00,160,4,0_5,Non Central,Sancaktepe
285000.00,160,4,0_5,Non Central,Sancaktepe
285000.00,160,4,0_5,Non Central,Sancaktepe
285000.00,160,4,0_5,Non Central,Sancaktepe
285000.00,160,4,0_5,Non Central,Sancaktepe
285000.00,160,4,0_5,Non Central,Sultanbeyli
285000.00,160,4,0_5,Non Central,Sultanbeyli
285000.00,140,4,0_5,Non Central,Sancaktepe
283500.00,160,4,0_5,Non Central,Sancaktepe
280000.00,200,4,0_5,Non Central,Avcilar
280000.00,190,4,0_5,Non Central,Avcilar
280000.00,165,4,0_5,Non Central,Arnavutkoy
280000.00,150,4,0_5,Non Central,Avcilar
280000.00,150,4,0_5,Non Central,Tuzla
279000.00,250,4,0_5,Non Central,Esenyurt
279000.00,180,4,0_5,Non Central,Sancaktepe
279000.00,180,4,0_5,Non Central,Sancaktepe
279000.00,160,4,0_5,Non Central,Sancaktepe
278000.00,160,4,0_5,Non Central,Sancaktepe
278000.00,150,4,0_5,Non Central,Sancaktepe
278000.00,150,4,0_5,Non Central,Sancaktepe
275000.00,225,4,0_5,Non Central,Esenyurt
275000.00,210,4,0_5,Non Central,Sultangazi
275000.00,190,4,0_5,Non Central,Sancaktepe
275000.00,165,4,0_5,Non Central,Basaksehir
275000.00,165,4,0_5,Non Central,Esenler
275000.00,165,4,0_5,Non Central,Sancaktepe
275000.00,160,4,0_5,Non Central,Esenyurt
275000.00,150,4,0_5,Non Central,Sancaktepe
275000.00,150,4,0_5,Non Central,Sancaktepe
274500.00,155,4,0_5,Non Central,Sancaktepe
270000.00,220,4,0_5,Non Central,Esenyurt
270000.00,200,4,0_5,Non Central,Avcilar
270000.00,190,4,0_5,Non Central,Sancaktepe
270000.00,150,4,0_5,Non Central,Sancaktepe
270000.00,145,4,0_5,Central,Basaksehir
270000.00,140,4,0_5,Non Central,Arnavutkoy
269000.00,210,4,0_5,Non Central,Esenyurt
268000.00,200,4,0_5,Non Central,Sancaktepe
268000.00,200,4,0_5,Non Central,Sancaktepe
267500.00,150,4,0_5,Non Central,Kucukcekmece
267000.00,140,4,0_5,Non Central,Sancaktepe
265000.00,210,4,0_5,Non Central,Sultangazi
265000.00,145,4,0_5,Non Central,Esenyurt
265000.00,140,4,0_5,Non Central,Sancaktepe
265000.00,140,4,0_5,Non Central,Sancaktepe
260000.00,185,4,0_5,Non Central,Esenyurt
260000.00,165,4,0_5,Non Central,Pendik
260000.00,160,4,0_5,Non Central,Beylikduzu
260000.00,150,4,0_5,Non Central,Avcilar
260000.00,150,4,0_5,Non Central,Avcilar
260000.00,150,4,0_5,Non Central,Kucukcekmece
259000.00,245,4,0_5,Non Central,Esenyurt
257000.00,180,4,0_5,Non Central,Sancaktepe
257000.00,160,4,0_5,Non Central,Sancaktepe
256000.00,230,4,0_5,Non Central,Esenyurt
255000.00,200,4,0_5,Non Central,Beylikduzu
255000.00,186,4,0_5,Central,Basaksehir
255000.00,186,4,0_5,Central,Basaksehir
255000.00,175,4,0_5,Non Central,Sancaktepe
250000.00,195,4,0_5,Non Central,Esenyurt
250000.00,180,4,0_5,Non Central,Sancaktepe
250000.00,165,4,0_5,Non Central,Arnavutkoy
250000.00,160,4,0_5,Non Central,Sancaktepe
250000.00,150,4,0_5,Non Central,Beylikduzu
250000.00,120,4,0_5,Non Central,Sancaktepe
249500.00,210,4,0_5,Non Central,Esenyurt
249000.00,180,4,0_5,Non Central,Esenyurt
248000.00,190,4,0_5,Non Central,Beylikduzu
248000.00,160,4,0_5,Non Central,Sancaktepe
247000.00,140,4,0_5,Non Central,Sancaktepe
245000.00,240,4,0_5,Non Central,Esenyurt
245000.00,185,4,0_5,Non Central,Esenyurt
245000.00,155,4,0_5,Non Central,Arnavutkoy
245000.00,155,4,0_5,Non Central,Sancaktepe
241500.00,135,4,0_5,Non Central,Sancaktepe
240000.00,200,4,0_5,Non Central,Beylikduzu
240000.00,160,4,0_5,Non Central,Sancaktepe
240000.00,155,4,0_5,Non Central,Esenyurt
240000.00,150,4,0_5,Non Central,Esenyurt
240000.00,140,4,0_5,Non Central,Sultanbeyli
239000.00,220,4,0_5,Non Central,Esenyurt
239000.00,165,4,0_5,Non Central,Sancaktepe
239000.00,160,4,0_5,Non Central,Beylikduzu
239000.00,160,4,0_5,Non Central,Sancaktepe
238000.00,150,4,0_5,Non Central,Sancaktepe
238000.00,150,4,0_5,Non Central,Sancaktepe
238000.00,150,4,0_5,Non Central,Sancaktepe
235000.00,160,4,0_5,Non Central,Sancaktepe
235000.00,160,4,0_5,Non Central,Sancaktepe
235000.00,150,4,0_5,Non Central,Sancaktepe
235000.00,140,4,0_5,Non Central,Arnavutkoy
235000.00,140,4,0_5,Non Central,Esenyurt
235000.00,130,4,0_5,Non Central,Sancaktepe
234950.00,150,4,0_5,Non Central,Cekmekoy
233000.00,140,4,0_5,Non Central,Sancaktepe
230000.00,220,4,0_5,Non Central,Esenyurt
230000.00,195,4,0_5,Non Central,Sancaktepe
230000.00,188,4,0_5,Non Central,Sancaktepe
230000.00,150,4,0_5,Non Central,Avcilar
230000.00,150,4,0_5,Non Central,Sancaktepe
230000.00,145,4,0_5,Non Central,Sultanbeyli
230000.00,135,4,0_5,Non Central,Sancaktepe
229000.00,160,4,0_5,Non Central,Sancaktepe
229000.00,160,4,0_5,Non Central,Sancaktepe
229000.00,154,4,0_5,Non Central,Sancaktepe
229000.00,154,4,0_5,Non Central,Sancaktepe
229000.00,150,4,0_5,Non Central,Sancaktepe
229000.00,150,4,0_5,Non Central,Sancaktepe
228000.00,160,4,0_5,Non Central,Sancaktepe
228000.00,130,4,0_5,Non Central,Sancaktepe
225000.00,156,4,0_5,Central,Sancaktepe
225000.00,150,4,0_5,Non Central,Sancaktepe
220000.00,225,4,0_5,Non Central,Esenyurt
220000.00,165,4,0_5,Non Central,Sancaktepe
220000.00,150,4,0_5,Non Central,Sancaktepe
220000.00,150,4,0_5,Non Central,Sultanbeyli
220000.00,150,4,0_5,Non Central,Sultanbeyli
219000.00,130,4,0_5,Non Central,Sancaktepe
219000.00,130,4,0_5,Non Central,Sancaktepe
215000.00,190,4,0_5,Non Central,Sancaktepe
215000.00,140,4,0_5,Non Central,Sancaktepe
214000.00,140,4,0_5,Non Central,Sultanbeyli
214000.00,140,4,0_5,Non Central,Sultanbeyli
210000.00,175,4,0_5,Non Central,Sancaktepe
210000.00,130,4,0_5,Non Central,Sultanbeyli
210000.00,120,4,0_5,Non Central,Sancaktepe
209000.00,170,4,0_5,Non Central,Sancaktepe
207000.00,155,4,0_5,Non Central,Sancaktepe
207000.00,150,4,0_5,Non Central,Sancaktepe
205000.00,140,4,0_5,Non Central,Sancaktepe
205000.00,140,4,0_5,Non Central,Sancaktepe
205000.00,140,4,0_5,Non Central,Sancaktepe
200000.00,160,4,0_5,Non Central,Sancaktepe
200000.00,150,4,0_5,Non Central,Avcilar
199000.00,180,4,0_5,Non Central,Sancaktepe
199000.00,145,4,0_5,Non Central,Sancaktepe
199000.00,145,4,0_5,Non Central,Sancaktepe
199000.00,135,4,0_5,Non Central,Sancaktepe
199000.00,135,4,0_5,Non Central,Sancaktepe
195000.00,150,4,0_5,Non Central,Sancaktepe
195000.00,150,4,0_5,Non Central,Sancaktepe
195000.00,120,4,0_5,Non Central,Sancaktepe
189500.00,200,4,0_5,Non Central,Esenyurt
188000.00,120,4,0_5,Non Central,Sancaktepe
180000.00,130,4,0_5,Non Central,Esenyurt
175000.00,130,4,0_5,Non Central,Sancaktepe
7500000.00,270,4,6_10,Non Central,Bakirkoy
6259000.00,187,4,6_10,Central,Besiktas
6100000.00,250,4,6_10,Central,Besiktas
5930000.00,250,4,6_10,Central,Uskudar
5800000.00,260,4,6_10,Non Central,Bakirkoy
5750000.00,205,4,6_10,Non Central,Besiktas
5700000.00,270,4,6_10,Central,Bakirkoy
5350000.00,245,4,6_10,Non Central,Bakirkoy
5300000.00,270,4,6_10,Non Central,Bakirkoy
5000000.00,270,4,6_10,Non Central,Bakirkoy
5000000.00,220,4,6_10,Non Central,Bakirkoy
4550000.00,200,4,6_10,Non Central,Besiktas
4500000.00,290,4,6_10,Non Central,Eyupsultan
4500000.00,210,4,6_10,Central,Besiktas
4500000.00,178,4,6_10,Non Central,Eyupsultan
4104000.00,240,4,6_10,Non Central,Eyupsultan
3950000.00,240,4,6_10,Non Central,Eyupsultan
3900000.00,220,4,6_10,Central,Eyupsultan
3900000.00,220,4,6_10,Central,Eyupsultan
3900000.00,215,4,6_10,Non Central,Eyupsultan
3859000.00,170,4,6_10,Non Central,Sisli
3850000.00,250,4,6_10,Non Central,Eyupsultan
3705000.00,270,4,6_10,Central,Eyupsultan
3705000.00,220,4,6_10,Non Central,Eyupsultan
3500000.00,210,4,6_10,Central,Kadikoy
3363000.00,220,4,6_10,Non Central,Eyupsultan
3300000.00,200,4,6_10,Non Central,Eyupsultan
3150000.00,175,4,6_10,Non Central,Eyupsultan
3100000.00,200,4,6_10,Central,Besiktas
3000000.00,200,4,6_10,Central,Sisli
2720000.00,260,4,6_10,Non Central,Eyupsultan
2720000.00,260,4,6_10,Non Central,Eyupsultan
2500000.00,250,4,6_10,Non Central,Eyupsultan
2500000.00,220,4,6_10,Non Central,Eyupsultan
2475000.00,205,4,6_10,Non Central,Uskudar
2475000.00,205,4,6_10,Non Central,Uskudar
2470000.00,210,4,6_10,Non Central,Eyupsultan
2350000.00,270,4,6_10,Non Central,Eyupsultan
2350000.00,210,4,6_10,Non Central,Eyupsultan
2200000.00,315,4,6_10,Non Central,Eyupsultan
1975000.00,300,4,6_10,Non Central,Eyupsultan
1950000.00,170,4,6_10,Non Central,Besiktas
1900000.00,220,4,6_10,Non Central,Eyupsultan
1825000.00,200,4,6_10,Non Central,Atasehir
1780000.00,210,4,6_10,Non Central,Besiktas
1700000.00,185,4,6_10,Non Central,Kadikoy
1700000.00,185,4,6_10,Non Central,Kadikoy
1695000.00,180,4,6_10,Non Central,Kadikoy
1570000.00,230,4,6_10,Non Central,Buyukcekmece
1500000.00,256,4,6_10,Non Central,Buyukcekmece
1450000.00,220,4,6_10,Non Central,Sisli
1405000.00,194,4,6_10,Central,Basaksehir
1400000.00,190,4,6_10,Non Central,Bakirkoy
1375000.00,256,4,6_10,Non Central,Buyukcekmece
1350000.00,235,4,6_10,Non Central,Buyukcekmece
1350000.00,235,4,6_10,Central,Buyukcekmece
1350000.00,235,4,6_10,Non Central,Buyukcekmece
1050000.00,194,4,6_10,Central,Basaksehir
1040000.00,186,4,6_10,Central,Basaksehir
1040000.00,186,4,6_10,Central,Basaksehir
1000000.00,260,4,6_10,Non Central,Basaksehir
1000000.00,193,4,6_10,Central,Basaksehir
980000.00,195,4,6_10,Central,Basaksehir
980000.00,195,4,6_10,Central,Basaksehir
975000.00,195,4,6_10,Central,Basaksehir
975000.00,195,4,6_10,Central,Basaksehir
970000.00,220,4,6_10,Non Central,Beylikduzu
950000.00,240,4,6_10,Non Central,Eyupsultan
950000.00,205,4,6_10,Non Central,Eyupsultan
950000.00,200,4,6_10,Non Central,Basaksehir
940000.00,200,4,6_10,Non Central,Basaksehir
925000.00,193,4,6_10,Non Central,Basaksehir
920000.00,180,4,6_10,Central,Uskudar
920000.00,180,4,6_10,Central,Uskudar
920000.00,180,4,6_10,Central,Uskudar
900000.00,173,4,6_10,Non Central,Kartal
899999.00,193,4,6_10,Central,Basaksehir
899000.00,193,4,6_10,Central,Basaksehir
895000.00,200,4,6_10,Non Central,Buyukcekmece
890000.00,170,4,6_10,Non Central,Buyukcekmece
880000.00,250,4,6_10,Non Central,Bayrampasa
880000.00,193,4,6_10,Central,Basaksehir
875000.00,193,4,6_10,Non Central,Basaksehir
870000.00,172,4,6_10,Non Central,Kartal
850000.00,225,4,6_10,Non Central,Kagithane
840000.00,193,4,6_10,Non Central,Basaksehir
830000.00,160,4,6_10,Central,Basaksehir
830000.00,160,4,6_10,Central,Basaksehir
830000.00,170,4,6_10,Non Central,Uskudar
830000.00,170,4,6_10,Non Central,Uskudar
829999.00,193,4,6_10,Non Central,Basaksehir
825000.00,158,4,6_10,Central,Basaksehir
799000.00,180,4,6_10,Non Central,Eyupsultan
790000.00,170,4,6_10,Non Central,Buyukcekmece
780000.00,194,4,6_10,Non Central,Basaksehir
775000.00,190,4,6_10,Central,Avcilar
770000.00,200,4,6_10,Non Central,Kartal
769000.00,180,4,6_10,Non Central,Gaziosmanpasa
765000.00,193,4,6_10,Central,Basaksehir
750000.00,220,4,6_10,Non Central,Bagcilar
750000.00,220,4,6_10,Non Central,Basaksehir
750000.00,220,4,6_10,Non Central,Eyupsultan
725000.00,200,4,6_10,Non Central,Kucukcekmece
720000.00,173,4,6_10,Non Central,Buyukcekmece
698500.00,222,4,6_10,Non Central,Sancaktepe
698000.00,208,4,6_10,Non Central,Basaksehir
698000.00,208,4,6_10,Non Central,Basaksehir
690000.00,210,4,6_10,Central,Kagithane
690000.00,200,4,6_10,Non Central,Pendik
690000.00,185,4,6_10,Non Central,Bayrampasa
687000.00,230,4,6_10,Non Central,Buyukcekmece
680000.00,185,4,6_10,Non Central,Sisli
680000.00,180,4,6_10,Central,Basaksehir
680000.00,170,4,6_10,Non Central,Zeytinburnu
680000.00,250,4,6_10,Non Central,Uskudar
674999.00,210,4,6_10,Central,Basaksehir
670000.00,200,4,6_10,Non Central,Avcilar
660000.00,190,4,6_10,Non Central,Umraniye
659000.00,220,4,6_10,Non Central,Buyukcekmece
650000.00,220,4,6_10,Non Central,Eyupsultan
650000.00,220,4,6_10,Non Central,Sultangazi
639000.00,210,4,6_10,Non Central,Sultangazi
630000.00,185,4,6_10,Non Central,Sisli
615000.00,190,4,6_10,Non Central,Kagithane
610000.00,180,4,6_10,Non Central,Bahcelievler
600000.00,240,4,6_10,Non Central,Kagithane
600000.00,220,4,6_10,Non Central,Uskudar
595000.00,180,4,6_10,Non Central,Bahcelievler
590000.00,250,4,6_10,Non Central,Bahcelievler
590000.00,250,4,6_10,Non Central,Gaziosmanpasa
590000.00,240,4,6_10,Non Central,Eyupsultan
580000.00,200,4,6_10,Non Central,Atasehir
580000.00,200,4,6_10,Non Central,Kucukcekmece
580000.00,200,4,6_10,Non Central,Kucukcekmece
575000.00,200,4,6_10,Non Central,Gaziosmanpasa
575000.00,175,4,6_10,Non Central,Kagithane
565000.00,200,4,6_10,Non Central,Uskudar
565000.00,200,4,6_10,Non Central,Uskudar
560000.00,180,4,6_10,Non Central,Beyoglu
560000.00,180,4,6_10,Non Central,Eyupsultan
550000.00,200,4,6_10,Non Central,Bahcelievler
550000.00,200,4,6_10,Non Central,Bayrampasa
550000.00,180,4,6_10,Non Central,Atasehir
549000.00,190,4,6_10,Non Central,Maltepe
549000.00,190,4,6_10,Non Central,Maltepe
543000.00,160,4,6_10,Non Central,Bayrampasa
539000.00,175,4,6_10,Non Central,Bagcilar
530000.00,210,4,6_10,Non Central,Pendik
530000.00,180,4,6_10,Non Central,Eyupsultan
525000.00,160,4,6_10,Non Central,Atasehir
520000.00,180,4,6_10,Non Central,Atasehir
520000.00,180,4,6_10,Non Central,Eyupsultan
520000.00,125,4,6_10,Non Central,Zeytinburnu
510000.00,210,4,6_10,Non Central,Gaziosmanpasa
510000.00,180,4,6_10,Non Central,Eyupsultan
500000.00,250,4,6_10,Non Central,Beylikduzu
500000.00,145,4,6_10,Non Central,Kucukcekmece
499000.00,180,4,6_10,Non Central,Avcilar
495000.00,180,4,6_10,Non Central,Beyoglu
495000.00,180,4,6_10,Non Central,Uskudar
495000.00,180,4,6_10,Non Central,Uskudar
480000.00,190,4,6_10,Central,Avcilar
475000.00,225,4,6_10,Non Central,Sultangazi
475000.00,130,4,6_10,Non Central,Kagithane
470000.00,180,4,6_10,Non Central,Bagcilar
470000.00,160,4,6_10,Non Central,Maltepe
469000.00,200,4,6_10,Non Central,Sultangazi
465000.00,220,4,6_10,Non Central,Gaziosmanpasa
465000.00,200,4,6_10,Non Central,Gaziosmanpasa
465000.00,170,4,6_10,Non Central,Bahcelievler
458000.00,190,4,6_10,Non Central,Sultangazi
455000.00,210,4,6_10,Non Central,Sultangazi
455000.00,200,4,6_10,Non Central,Umraniye
450000.00,240,4,6_10,Non Central,Pendik
450000.00,215,4,6_10,Non Central,Pendik
450000.00,200,4,6_10,Non Central,Eyupsultan
450000.00,150,4,6_10,Non Central,Kagithane
450000.00,140,4,6_10,Non Central,Kartal
445000.00,195,4,6_10,Non Central,Sultangazi
445000.00,190,4,6_10,Non Central,Sultangazi
445000.00,190,4,6_10,Non Central,Sultangazi
445000.00,150,4,6_10,Non Central,Bagcilar
445000.00,150,4,6_10,Non Central,Bahcelievler
440000.00,170,4,6_10,Non Central,Gaziosmanpasa
435000.00,180,4,6_10,Non Central,Pendik
430000.00,170,4,6_10,Non Central,Kagithane
425000.00,200,4,6_10,Non Central,Eyupsultan
425000.00,170,4,6_10,Central,Kucukcekmece
425000.00,140,4,6_10,Non Central,Cekmekoy
420000.00,220,4,6_10,Non Central,Sultangazi
420000.00,200,4,6_10,Non Central,Cekmekoy
420000.00,200,4,6_10,Non Central,Cekmekoy
420000.00,190,4,6_10,Central,Gaziosmanpasa
420000.00,185,4,6_10,Non Central,Sultangazi
420000.00,175,4,6_10,Non Central,Bagcilar
420000.00,160,4,6_10,Non Central,Pendik
420000.00,150,4,6_10,Non Central,Bagcilar
416000.00,190,4,6_10,Non Central,Avcilar
415000.00,180,4,6_10,Non Central,Cekmekoy
410000.00,196,4,6_10,Non Central,Cekmekoy
400000.00,200,4,6_10,Central,Arnavutkoy
400000.00,200,4,6_10,Central,Arnavutkoy
395000.00,210,4,6_10,Non Central,Gaziosmanpasa
395000.00,185,4,6_10,Non Central,Esenyurt
390000.00,150,4,6_10,Non Central,Uskudar
389500.00,175,4,6_10,Non Central,Pendik
386000.00,180,4,6_10,Non Central,Sultangazi
385000.00,200,4,6_10,Non Central,Sultangazi
385000.00,170,4,6_10,Non Central,Sultangazi
